ein;zip;tax_year;revenue_amt
516******;19********;2017;0     *****
516******;19********;2016;*****
516******;15********;2016;*****
516******;15********;2016;*****
*;*;*;*
516******;15********;2016;*****
516******;15********;2017;*****
516******;15********;2016;*****
516******;15********;2017;*****
*;*;*;*
*;*;*;*
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2016;*****
*;*;*;*
516******;15********;2017;*****
*;*;*;*
516******;15********;2016;*****
516******;15********;2017;*****
516******;15********;2016;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;19********;2017;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;19********;2017;*****
516******;15********;2017;*****
516******;19********;2016;*****
516******;15********;2016;*****
516******;15********;2017;*****
516******;19********;2016;*****
516******;19********;2016;*****
516******;15********;2016;*****
516******;15********;2017;*****
516******;19********;2016;*****
516******;15********;2016;*****
*;*;*;*
*;*;*;*
516******;19********;2016;*****
516******;19********;2016;*****
516******;15********;2016;*****
516******;15********;2017;*****
516******;15********;2017;*****
516******;19********;2016;*****
516******;15********;2017;*****
516******;19********;2016;*****
516******;19********;2016;*****
516******;15********;2016;*****
516******;15********;2016;*****
*;*;*;*
516******;15********;2016;*****
516******;19********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
520******;15********;2016;*****
*;*;*;*
520******;15********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
520******;15********;2016;*****
*;*;*;*
*;*;*;*
*;*;*;*
521******;18********;2016;0     *****
521******;15********;2016;0     *****
521******;17********;2016;*****
*;*;*;*
521******;17********;2016;0     *****
521******;19********;2016;0     *****
521******;19********;2017;0     *****
521******;18********;2016;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;17********;;*****
521******;15********;;*****
521******;15********;2017;*****
521******;19********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
*;*;*;*
521******;19********;;*****
521******;19********;;*****
521******;15********;2016;0     *****
521******;17********;2016;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;15********;2016;*****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
*;*;*;*
521******;19********;2017;0     *****
521******;17********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;;*****
521******;19********;2017;0     *****
521******;19********;;*****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2016;0     *****
521******;19********;2017;0     *****
521******;19********;2016;0     *****
521******;19********;2016;0     *****
521******;19********;2016;0     *****
521******;19********;2016;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2016;*****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;;*****
521******;17********;;*****
521******;16********;2016;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2016;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;17********;;*****
521******;19********;2017;0     *****
521******;15********;2017;0     *****
521******;18********;2017;0     *****
521******;17********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;15********;2016;*****
521******;19********;2016;0     *****
521******;19********;2017;0     *****
521******;18********;;*****
521******;19********;2017;0     *****
521******;17********;2016;0     *****
521******;19********;2017;0     *****
*;*;*;*
*;*;*;*
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2016;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;15********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;15********;2017;*****
521******;19********;2017;0     *****
*;*;*;*
521******;15********;2016;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;16********;2017;0     *****
521******;16********;2016;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;15********;;*****
*;*;*;*
*;*;*;*
521******;15********;2016;0     *****
521******;17********;2016;*****
521******;19********;2016;0     *****
521******;17********;;*****
*;*;*;*
521******;19********;2017;0     *****
521******;16********;2016;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;18********;2017;0     *****
521******;19********;2017;0     *****
521******;15********;2016;0     *****
521******;19********;2016;0     *****
*;*;*;*
521******;17********;;*****
*;*;*;*
521******;15********;2017;0     *****
521******;19********;2017;0     *****
521******;15********;2017;0     *****
521******;19********;2017;0     *****
521******;17********;2017;0     *****
521******;15********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2016;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;18********;2017;0     *****
*;*;*;*
*;*;*;*
521******;16********;2016;0     *****
521******;19********;2017;0     *****
521******;17********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;17********;2016;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;;*****
*;*;*;*
521******;19********;;*****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;;*****
*;*;*;*
521******;18********;;*****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2016;*****
*;*;*;*
521******;19********;2017;0     *****
*;*;*;*
521******;17********;2016;0     *****
521******;17********;2016;0     *****
521******;18********;2017;0     *****
521******;15********;2016;*****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;15********;2016;*****
521******;17********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;17********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;15********;2016;*****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;16********;2016;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2016;*****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
521******;15********;;*****
*;*;*;*
521******;19********;2017;0     *****
521******;18********;2017;0     *****
521******;19********;2017;0     *****
521******;15********;2017;0     *****
521******;17********;2017;0     *****
521******;19********;2017;0     *****
*;*;*;*
521******;19********;2017;0     *****
521******;19********;2016;0     *****
521******;18********;2016;0     *****
521******;19********;2017;0     *****
521******;19********;2017;0     *****
